show_id,name_th,name_en,show_type_name,start_date,end_date,year,duration,summary
20240800002,สนธยาและหลังจากนั้น,,อื่นๆ,2024-08-15,2024-08-18,2024.0,,"คณะละครโยกย้ายส่ายสะโพกเธียเตอร์ และสำนักพิมพ์ LADYS & MOONSCAPE
เสนอละครเวทีเรื่อง “สนธยาและหลังจากนั้น“ 🐦‍⬛

เรื่องย่อ

ณ หอคอยร้างกลางเมืองที่มีเสียงของคนฉาบปูนดังอยู่เป็นครั้งคราว
“จันทร์เจ้า” วิญญาณเด็กชายใส่กระโปรงผู้อาศัยอยู่กับเหล่าเด็กหลงและยมทูตนามว่า “วิกาล”
จันทร์เจ้าเรียกตัวเองว่าผู้ดูแลโรงละครชั้นสิบเอ็ด ทุกเย็นเขาจะตื่นมาทำกิจวัตรซ้ำเดิม
เด็กชายเฝ้าสงสัยว่าทำไมยมทูตที่อาศัยอยู่ด้วยกันไม่ยอมส่งวิญญาณเขาสักที
ยมทูตเก็บงำความลับอะไรต่อเขา และกำลังปกป้องเขาจากอะไร?

ดัดแปลงจาก บทนวนิยาย “สนธยาและหลังจากนั้น Death and the Maiden”

กำกับการแสดงโดย สมรภูมิ จันทร์นาคา
นำแสดงโดย อภิศรา ชมภูศรี, ชัยภัทร ทิพยาณานุกูล, สหัสวรรษ ทาติ๊บ, สุพิชฌาย์ จิรนาทดิลก, สิทธิชัย บุญสถิตธรรม, สิทธิพล เอื้อเฟื้อ, ลลิลภรณ์ สันติพันธ์พิทักษ์, ภราดร พรฆัง, เบญญทิพย์ สิทธิเวช, ดนุภัทร แซ่หว้า และศุภสวัสดิ์ บุรณเวช

ราคาบัตรผู้ชมทั่วไป 750฿👨🏻👩🏻
ราคาบัตรนักเรียน/นักศึกษา 500฿👦🏻👧🏻

(🚨โปรโมชั่น Early Bird!! จองบัตรตั้งแต่วันนี้ - 23 มิถุนายน 2567 เวลา 18:00 น. ราคาพิเศษของบัตรผู้ชมทั่วไปจาก 750 บาท เหลือเพียง 650 บาท เท่านั้น!!🚨)

การแสดงมีทั้งหมด 6 รอบ 🎭
วันที่ 15 สิงหาคม เวลา 18.00 น.
วันที่ 16 สิงหาคม เวลา 18.00 น.
วันที่ 17 สิงหาคม เวลา 14.00 น. และ 18:00 น.
วันที่ 18 สิงหาคม เวลา 14.00 น. และ 18:00 น.

จัดแสดงที่ GalileOasis📍

👉🏻สำรองที่นั่งได้เพียงแอดไลน์ @noklineticket 🕊️🎟️

ที่นั่งมีจำนวนจำกัด 🎀"
20240300024,นางพญางูขาว,The White Snake,ละครพูด,2024-03-09,2024-03-10,2024.0,,"“You humans live a very short life. Do you even know what you are living for?”
All Tickets for The White Snake are now available for ฿99 baht
.
“ชีวิตมนุษย์นั้นแสนสั้น แต่กระนั้นพวกเจ้ารู้หรือไม่ว่ามีชีวิตเพื่ออะไร”
เปิดขายบัตรเข้าชมละครเวที “นางพญางูขาว” ในราคา 99 บาท ตั้งแต่วันนี้เป็นต้นไป
.
ณ HS2213 ห้องประชุมอาคารวิจัยและบริหารวิชาการ (ห้องประชุมอาคาร 2) คณะมนุษยศาสตร์และสังคมศาสตร์ มหาวิทยาลัยขอนแก่น
.
สามารถทำการจองหรือสอบถามข้อมูลเพิ่มเติมได้ผ่านทางเพจ Facebook: KKU English Drama 2024"
20240900019,คนก้างปลา,stick figures,ละครพูด,2024-09-27,2024-09-29,2024.0,,"เมื่อโลกนี้มีบริการ
”ตัวแทนผู้ล่วงลับ“

👤 ละครเวทีเรื่อง “คนก้างปลา” stick figures
ที่เล่าถึงเรื่องราวการเดินทางของชีวิตที่ทุกคนไม่สามารถหลีกหนีได้ คือ การจากลา 👋🏻🙂
ละครเวทีเรื่องนี้จะพาทุกคนไปรู้จักกับอาชีพ “คนก้างปลา” อาชีพรับเป็นตัวเเทนที่จะทำให้คุณได้รับสิทธิ์พิเศษ สิทธิ์ในการต่อเวลา เเละสิทธิ์ที่จะให้คุณได้บอกลาสิ่งที่คุณรักอีกครั้ง

มันคง........ถ้ามีอาชีพนี้อยู่บนโลก?

🎟️ เปิดจำหน่ายบัตร
- ราคานักเรียน / นักศึกษา 180 บาท
- ราคาบุคคลทั่วไป 220 บาท

มาร่วมทำความรู้จักอาชีพคนก้างปลา และเข้าสู่การเดินทางของชีวิตไปพร้อมกับพวกเราได้ทั้งหมด
5 รอบการแสดง
- วันที่ 27 กันยายน รอบ 19:00 น.
- วันที่ 28 กันยายน รอบ 14:30 เเละ 19:00 น.
- วันที่ 29 กันยายน รอบ 14.30 และ 19.00 น.
📍ณ ศูนย์นวัตกรรมการสื่อสาร (CIC) คณะการสื่อสารมวลชน มหาวิทยาลัยเชียงใหม่

#stick_figuresคนก้างปลา
#stickfigures_mc
#คนก้างปลา2024"
20240200007,The Land of Smiles,,โอเปเร็ตต้า,2024-02-22,2024-02-25,2024.0,,"(ENGLISH BELOW)

✨ The Land of Smiles ✨

สาขาขับร้องคลาสสิค วิทยาลัยดุริยางคศิลป์มหาวิทยาลัยมหิดล ภูมิใจนำเสนอการแสดงโอเปเร็ตต้าครั้งยิ่งใหญ่ประจำปี The Land of Smiles (Das Land des Lächelns) โดยนักแต่งเพลงระดับโลกชาวออสเตรีย-ฮังการี ฟรันซ์ เลอาร์ (Franz Lehár)

ค่ำคืนแห่งการบรรเลงดนตรีโดยวงออร์เคสตร้าอันไพเราะ เรื่องราวความรัก การเต้นรำแบบตะวันตกและตะวันออก พร้อมฉากและเครื่องแต่งกายที่งดงาม พวกเราหวังว่าจะได้พบคุณในการแสดงเต็มรูปแบบของ The Land of Smiles ที่จะเกิดขึ้นในวันที่ 22-25 กุมภาพันธ์ 2567

นี่คือละครโอเปเร็ตตาที่เป็นที่รักที่สุดของผู้ชมเรื่องหนึ่ง เรื่องราวความรักโรแมนติกข้ามวัฒนธรรม เมื่อ ‘ลิซ่า’ เคาน์เตสชาวเวียนนาหนีตามชายชาวจีน คนรักของเธอที่มีบรรดาศักดิ์เป็นถึง ’เจ้าชายซูชง’ กลับมาอยู่กับเขาที่ ปักกิ่ง โดยไม่ฟังเสียงห้ามปรามจากพ่อ ครอบครัว และเพื่อนๆ ของเธอ

โอเปเร็ตต้าเรื่องนี้มีบทเพลงไพเราะมากมาย เพลงที่โด่งดังที่สุดก็คือเพลง “Dein ist mein ganzes Herz” (เธอ คือทั้งหมดของหัวใจฉัน) ที่มีชื่อเสียงไปทั่วโลก เพลงนี้มีชื่อเรียกอีกชื่อว่า “Tauberlied” เนื่องจาก Lehár เรียบเรียงให้เพื่อนสนิทของเขา Richard Tauber นักร้องเสียง Tenor ตามเรื่อง เจ้าชายซูชงจะขับร้องบทเพลงที่มีเนื้อหาซาบซึ้งบาดหัวใจเพลงนี้ “ ยิ้มเสมอ ร่าเริงและพอใจเสมอ ไม่ว่าจะเกิดอะไรขึ้น จงยิ้มทั้งๆ ที่เศร้าโศกและเจ็บปวดนับพันครั้ง” (Always smiles and always cheerful and content, no matter what happens, smile in spite of your sorrows and a thousand aches and pains.)

The Land of Smiles✨ (Das Land des Lächelns) by Franz Lehár, an operetta production to be staged in February 22- 25, 2025

Classical Voice Department, College of Music, Mahidol University proudly presents our annual production, The Land of Smiles (Das Land des Lächelns) by the Austro-Hungarian composer Franz Lehár, It is one of the most beloved operettas known for its cross cultural romantic love story when Lisa, a Viennese countess marries a Chinese prince Sou-Chong, and returns to Peking with him despite the warnings of her father, family and friends.
Among the many wonderful tunes, the signature piece is the most beloved “Dein ist mein ganzes Herz” (Yours is my entire heart), sung all over the world. This aria is also known as Tauberlied, as Lehár had composed it for his close friend, the tenor Richard Tauber.
The plaintive tune is introduced in Sou-Chong’s aria: “Always smiles and always cheerful and content, no matter what happens, smile in spite of your sorrows and a thousand aches and pains.”

The Mahidol ‘Opera Team’ promises an evening of beautiful music, love story, Western and Oriental dances with stage sets and colorful costumes. We look forward to seeing you in the full production of The Land of Smiles, scheduled for February 22-25, 2024.
Please follow us on our Facebook “The Land of Smiles 2024 by Classical Voice Department, MSMU” for the updates."
20240600002,FaraTALK ตอน Tell Me 'Y',,เดี่ยวไมโครโฟน,2024-06-01,2024-06-01,2024.0,,"FaraTALK งานทอล์กจัดแจง คุณแดงเชิญแขก
ตอน Tell Me ‘Y’

เรื่องที่ไม่ได้ออน ตอนที่ไม่ได้ฉาย จากหลากหลายรายการในช่องเขียวและช่องม่วง จะถูกนำมาเล่าสดๆ บนเวที 
ในรูปแบบของงานทอล์ก ที่คุณแดง (ผู้จัดและเจ้าของช่อง) จัดแจงเชิญแขกเอง
 
FaraTALK รอบนี้กลับมาในธีม Tell Me ‘Y’ ชวนชาวช่องตั้งคำถาม ‘ทำไม’
เพื่อสืบหาที่มาที่ไปของสัญลักษณ์ เหตุการณ์และสถานที่ทั่วโลก พร้อมแขกรับเชิญ 4 ท่าน
 
อาจารย์เจ พัทธจิต ตั้งสินมั่นคง บินตรงจากกรุงโตเกียว ตำแหน่งวิชวลช่อง
 
พี่โน้ต ศรัณย์ คุ้งบรรพต ผู้บริหารหน้าใหม่ หลากหลายความสามารถ เป็นนักร้องด้วย
 
ครูก้า สรรควัฒน์ ประดิษฐพงษ์ แม่พราหมณ์แห่งอิตาลี เจ้าของฉายา ‘ครูก้าผู้อารี’ ที่เธอเป็นคนตั้งเอง
 
และพี่ต่อ จิตรพันธุ์ หัชชะวณิช ไม่ได้กลับไทยมา 16 ปี ขึ้นเวทีครั้งแรกในชีวิต
 
FaraTALK Tell Me ‘Y’ จะจัดขึ้นในวันเสาร์ที่ 1 มิถุนายน 2567 ณ UOB Live Emsphere
2 รอบ รอบบ่ายเวลา 13.00 น. และรอบค่ำเวลา 19.00 น."
20240300020,This is me baraker,,ละครพูด,2024-03-01,2024-03-02,2024.0,45.0,"สื่อสารการแสดงร่วมสมัยนิพนธ์ ปีการศึกษา 2566
สาขาวิชาสื่อสารการแสดงร่วมสมัย คณะนิเทศศาสตร์ 
มหาวิทยาลัยเกษมบัณฑิต

ขอเชิญชมการแสดงเดี่ยว เรื่อง THIS IS ME BARAKE 
โดย นิวตรอน ฤทธิ์ภูมิ ผินสู่  
การแสดงมีความยาว 45 นาที 

รอบการแสดง 
รอบที่ 1วันที่ 1 มีนาคม 2567   เวลา 14.00น. 
รอบที่ 2 วันที่ 1 มีนาคม 2567   เวลา 19.00น.  
รอบที่ 3 วันที่ 2 มีนาคม เวลา 19.00 น. 

ณ สตูดิโอ 2 ชั้น 12 อาคารเกษมนครา 

มหาวิทยาลัยเกษมบัณฑิต วิทยาเขตร่มเกล้า"
20240200017,เศษ คน รัก,The Leftovers,ละครพูด,2024-02-16,2024-02-18,2024.0,,"เรื่อง : The Leftovers / เศษ คน รัก
ศิลปิน : คณะละครแปดคูณแปด และ หยา จรรยา
บทละครและกำกับ : นิกร แซ่ตั้ง
ประเภท : ละครพูด
เรื่องย่อ : เรื่องราวของคู่นัดจาก app หาคู่ ที่ไม่ตรงปก เหล่าคนโสดที่ไขว่คว้าหาใครสักคนแต่ไม่รู้จะต้องเจอกับใครอีกสักกี่คนนะ พวกที่เป็นเศษมากองรวมกันตรงนี้
นักแสดง : 
นิกร แซ่ตั้ง
จรรยา ธนาสว่างกุล"
20240200005,มัทนะพาธา,,การอ่านบทละคร,2024-02-10,2024-02-11,2024.0,,"มัทนะพาธา ความรักเหมือนโรคา บันดาลตาให้มืดมน ร่วมฉลอง 100 ปี กับบทละครพูดคำฉันท์ ในพระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัวรัชกาลที่ 6 ที่ว่าด้วยตำนานดอกกุหลาบ ความรัก และความเจ็บปวด จากหนามแห่งความรัก ในรูปแบบการอ่านบทกวี (Poetry Reading)
นำทีมโดย ครูเล็ก ภัทราวดี มีชูธน / อัษฎาวุธ เหลืองสุนทร / ศันสนีย์ ศีตะปันย์ / แป๊ะ บ้านโป่ง และคณะครู นักเรียนจากโรงเรียนภัทราวดี หัวหิน"
20241000009,คืนพุธมุดผ้าห่ม : 3rd Eye View,,อื่นๆ,2024-10-12,2024-10-13,2024.0,225.0,"👀🧿 มาร่วมเปิดดวงตาที่สาม กับอีเว้นท์ประจำฮาโลวีนของคืนพุธมุดผ้าห่ม ในงาน
""คืนพุธมุดผ้าห่ม : 3rd Eye View"" ครั้งนี้พิเศษขึ้นสามเท่า ทั้งโชว์พิเศษและแขกรับเชิญสุดพิเศษ 👻🎃

💚 จัดเต็มทั้ง 2 รอบ รอบละกว่า 2,500 ที่นั่ง
รอบที่ 1 : 12 ตุลาคม 2567 เวลา 19.00 - 22.45 น.
รอบที่ 2 : 13 ตุลาคม 2567 เวลา 19.00 - 22.45 น.

📍ณ หอประชุมใหญ่ มหาวิทยาลัยธรรมศาสตร์ (ท่าพระจันทร์)"
20240600017,TALENT SHOW at Lanna Aree Theatre,,ละครใบ้,2024-06-15,2024-06-16,2024.0,,"ผลงานการแสดงลำดับที่ 1 ของพี่ทาเล่นโชว์
ในรูปแบบการแสดงบนเวที แสง สี เสียง พร้อม

ใครที่ยังไม่เคยชมผลงานชิ้นนี้อยากให้ได้มาชมกันครับ
เป็นชิ้นงานที่สนุกสนาน สร้างสรรค์ ส่งเสริมจินตนาการมากๆ
รับรองว่าต้องร้องว๊าวววว บ่อยมากๆ แน่นอน

ส่วนใครที่เคยชมแล้ว ก็อยากให้ได้มาชมอีกเช่นกันครับ
เพราะการแสดงสดแต่ละรอบ ก็มีบรรยากาศ และรูปแบบการแสดง
ที่พร้อมถูกปรับเปลี่ยนไปตามจังหวะ อารมณ์ร่วมของผู้ชมแตกต่างกัน
ดังนั้นแต่ละรอบจึงเรียกได้ว่าไม่เหมือนกันซะทีเดียว
และการแสดงชิ้นนี้ถูกพัฒนามาตั้งแต่ปี 2021 ทำให้ปัจจุบัน
การแสดงชิ้นนี้เติบโต เข้มข้น และสนุกสนานมากขึ้นกว่าเดิมมาก
เรียกว่า สนุกจนแทบจำไม่ได้เลยก็ว่าได้ครับ

การแสดงมีเพียง 4 รอบ เท่านั้น
รอบนึงจุผู้ชมได้ 40 ที่นั่ง"
